ID,TokenizedWords,TimeStamp
1601382091895492608,"['blood', 'money', 'covid', 'ones', 'christmas', 'aorgat', 'lies', 'missing', ""b'rt"", 'families', 'loved', 'gun', 'dancrenshawtx']",2022-12-10 01:03:37
1601382089470799872,"['ndgpb', 'sake', ""b'an"", 'loved', 'https', 'exact', 'science']",2022-12-10 01:03:37
1601382090716901376,"['repmtg', 'limitedrunjames', 'marinesgtgs']",2022-12-10 01:03:37
1601382093439000576,"['covid', 'mataron', 'nla', 'condenaron', ""b'rt"", 'esguince', 'agarra', 'nisman', 'tuvo', 'prisi', 'pptenel']",2022-12-10 01:03:37
1601382094596296704,"['means', 'giveaway', 'covid', 'nattothebean', 'turns', 'winner', ""b'rt"", 'like', 'did', 'know', 'welkin', 'njust']",2022-12-10 01:03:38
1601382091085996032,"['needs', 'peter', 'life', 'lock', 'homesickness', 'covid', 'immersed', 'fall', 'facetiming', 'does', 'settled', 'jackposobiec', 'student', 'psnappy', 'struggles', 'thestylish', 'think', 'need', 'independence', 'christmas', 'supporting']",2022-12-10 01:03:37
1601382097784307713,"['alltoowell', 'folklore', 'virgo']",2022-12-10 01:03:39
1601382098371510272,"['https', ""b'idiot"", 'control', 'election', 'yep', 'theft', 'kceo']",2022-12-10 01:03:39
1601382096932671489,"['share', 'shocking', 'delbigtree', 'future', 'cares', 'hour', 'minute', ""b'rt"", 'hearing', 'edit', 'senate']",2022-12-10 01:03:38
1601382095649386497,"['xbb', 'uypolemica']",2022-12-10 01:03:38
1601382096383410176,"['control', 'estados', 'unidos', 'cdc', 'uso', 'prevenci', 'recomendaron', 'elmundo', 'para', ""b'rt"", 'los', 'centros', 'radio', 'enfermedades', 'pichincha']",2022-12-10 01:03:38
1601382098891202561,"['blood', 'meetjess', 'filled', 'relatives', 'docs', 'legs', 'paigepang', ""b'rt"", 'healthy', 'clots', 'guy', 'week', 'numerous', 'said']",2022-12-10 01:03:39
1601382096102391809,"['actually', 'money', 'clearly', 'health', ""b'rt"", 'care', 'fionaross', 'spend', 'allotted', 'colindmello', 'auditor', 'ford']",2022-12-10 01:03:38
1601382097117028352,"['youarelobbylud', 'new', 'group', 'beginning', 'variant', 'covid', 'cases', 'rise', 'turned', 'advisory', 'hospitalisations', 'imnotonfire', 'spreads', 'driven', 'evasive', 'rolls', 'wasn', 'hopium', 'wrong', 'guy', 'gov', 'announced', 'immune', 'cmo', 'today', 'consistently']",2022-12-10 01:03:38
1601382095577927683,"['web', 'lsyfw', ""b'rt"", 'common', 'python', 'https', 'word', 'dock', 'table', 'using', 'mysql']",2022-12-10 01:03:38
1601382098107265024,"['pfizer', 'que', 'tribuna', 'nacional', 'era', 'covid', 'gica', 'jornal', 'todos', 'criminosa', 'biol', ""b'rt"", 'arma', 'vacina', 'uma', 'nex', 'sabiam', 'daacervo', 'ria', 'funcion']",2022-12-10 01:03:39
1601382101097799680,"['https', ""b'you"", 'close', 'tylrvfn', 'lewisville']",2022-12-10 01:03:39
1601382099570679808,"['xaf', 'covid', 'xad', 'xac', ""b'rt"", 'xbc', 'pdd', 'xba', 'https', 'xae', 'xscunjrt']",2022-12-10 01:03:39
1601382099524599808,"['person', 'ktar', 'extraordinary', 'senator', 'integrity', 'covid', 'senatorsinema', 'thebrucestjames', 'loves', 'gaydosktar', 'gaydosandchad', 'relief', 'teamsinema', 'arizona', 'compassion', 'saving', 'fantastic', 'outstanding', 'xef', 'treasure', 'job', 'doing', 'thank', 'true']",2022-12-10 01:03:39
1601382101332692993,"['shed', 'doctors', 'covid', 'distinguished', 'robertkennedyjr', 'current', ""b'rt"", 'senronjohnson', 'roundtable', 'vaccines', 'light', 'knowledge', 'surrounding', 'lead']",2022-12-10 01:03:39
1601382099764006912,"[""b'rt"", 'xadodo', 'painelconass', 'acumulados', 'conassoficial', 'xbaltimo', 'bitos', 'ndata', 'ncasos', 'covid']",2022-12-10 01:03:39
1601382100372180992,"[""b'rt"", 'ncontra', 'cristina', 'doctorperonia', 'virus', 'pelea', 'positivo', 'dio', 'siglo', 'parasito', 'nla', 'del', 'covid']",2022-12-10 01:03:39
1601382100347015170,"[""b'rt"", 'professionals', 'medical', 'tiffanyandsadie', 'ruin', 'did', 'trust', 'covid']",2022-12-10 01:03:39
1601382100472578049,"[""b'rt"", 'american', 'covid', 'evefrederic']",2022-12-10 01:03:39
1601382103366897666,"['xafscience', 'art', 'xbb', 'xaf', 'xaa', 'xac', ""b'rt"", 'xbd', 'xbc', 'xab', 'xbf', 'xba', 'xae', 'murano']",2022-12-10 01:03:40
1601382101513031680,"[""b'rt"", 'https', 'jjjxfeaqnx', 'fuerzas', 'jmpresidente', 'muchas', 'covid']",2022-12-10 01:03:39
1601382106990489601,"['adults', 'covid', 'hospitals', 'just', 'shit', ""b'rt"", 'kids', 'anymore', 'near', 'flu', 'rsvirus', 'tripledemic', 'capacity', 'holy', 'drericding']",2022-12-10 01:03:41
1601382107225329664,"[""b'rt"", 'cristina', 'delincuente', 'fuerzas', 'coronavirus', 'kirchner', 'jmpresidente', 'dio', 'positivo', 'covid', 'vamos']",2022-12-10 01:03:41
1601382104226729984,"['xaa', 'xbc', 'tune', 'app', 'bpython', 'xef', 'xba', 'bgo']",2022-12-10 01:03:40
1601382106667835397,"['channel', 'grahamsaccount', 'extremely', 'beginners', 'mentoring', 'insights', 'message', 'macro', 'investors', 'acjnrr', 'https', 'advanced', 'trading', 'suggest', 'analysis', 'alf', 'participate', 'beneficial']",2022-12-10 01:03:41
1601382107686703104,"['lanamontalban', 'sobra', 'pero', 'que', 'todo', 'vomomoara', 'plata', 'barata', 'mano', 'tiene', 'claro', 'quemar']",2022-12-10 01:03:41
1601382106135146496,"['response', 'recovery', 'overdue', 'reassuring', 'hospital', 'covid', 'brought', 'period', 'claim', 'check', 'husband', 'worry', 'big', 'unmasked', 'liangrhea', 'time', 'worries', 'drpleach', 'bowel']",2022-12-10 01:03:41
1601382104851681281,"['sindelar', 'albomp', 'covid', 'decisio', 'perrottet', 'stage', ""b'rt"", 'brendonoconnor', 'dom', 'annastaciamp', 'politics', 'helena']",2022-12-10 01:03:40
1601382108035174400,"[""b'rt"", 'movie', 'declined', 'studios', 'thatericalper']",2022-12-10 01:03:41
1601382107913519104,"['johnson', 'professional', 'covid', 'stated', 'old', 'nher', ""b'rt"", 'year', 'natalia', 'sister', 'weeks', 'diedsuddenly', 'ballerina']",2022-12-10 01:03:41
1601382109591277569,"['chromosomes', 'opposite', 'black', 'organs', 'mutations', 'qualities', 'nyou', 'ineptelites', 'white', 'sets', 'jaredforohio', 'chaseforliberty', 'time', 'nintersex', 'pairings', 'different', 'chromosome', 'nscience', 'absolute']",2022-12-10 01:03:41
1601382111508058114,"['duke', 'covid', 'kidney', 'transplant', 'old', 'refusing', 'surgeons', ""b'rt"", 'year', 'shot', 'cyberengel', 'girl', 'university', 'received']",2022-12-10 01:03:42
1601382109415079938,"['covid', 'ones', ""b'rt"", 'scared', 'right', 'vaccinated', 'daniel', 'people']",2022-12-10 01:03:41
1601382109687738369,"[""b'rt"", 'seek', 'science', 'does']",2022-12-10 01:03:41
1601382109352185856,"['cuzzo', 'xef', 'rissmneilson', 'praying']",2022-12-10 01:03:41
1601382110161342465,"['rapid', 'covid', 'dailyjlee', 'tests', ""b'rt"", 'come', 'price', 'shifted', 'stay', 'need', 'packs']",2022-12-10 01:03:41
1601382109213782017,"['provide', 'covid', 'sars', 'pregnancy', 'possibly', ""b'rt"", 'cmaternal', 'vaccination', 'protection', 'placentadoc', 'infancy', 'early']",2022-12-10 01:03:41
1601382111122194432,"['middle', 'business', 'class', 'covid', 'political', 'hurt', 'elite', ""b'rt"", 'come', 'amp', 'govt', 'corrupt', 'question', 'policies', 'people']",2022-12-10 01:03:42
1601382115589115904,"[""b'rt"", 'itspetergabriel', 'starmusfestival', 'communication', 'science', 'medal', 'stephen', 'hawking', 'janegoodallinst', 'awarded']",2022-12-10 01:03:43
1601382111897960448,"['covid', 'style', 'demonstrates', 'anti', ""b'rt"", 'epidemic', 'china', 'eisenhowerstan', 'exposu', 'oriented', 'american', 'supremacy', 'people']",2022-12-10 01:03:42
1601382114166943745,"['beyerstein', 'vaccinations', 'countless', 'troops', ""b'rt"", 'absolutely', 'terrible', 'readiness', 'military', 'condition', 'enlistment']",2022-12-10 01:03:42
1601382115181936641,"['https', 'ibhuaty', 'canada', 'nsource', 'rate', 'lauralynntt', 'rzo', 'survival', 'covid']",2022-12-10 01:03:43
1601382114876088321,"['purpose', 'mynaqwdla', 'citizens', ""b'well"", 'data', 'collecting', 'happen', 'https', 'private']",2022-12-10 01:03:43
1601382113273864192,"[""b'rt"", 'blamebiggovt', 'https', 'ljmpggg', 'sneak', 'misinformation', 'twitter', 'files', 'peak', 'covid']",2022-12-10 01:03:42
1601382119070404614,"['actually', 'things', 'vague', 'aahahaha', 'youre', 'thing', 'trust', 'boogeyman', 'climate', 'cmisinformation', 'eltonofficial', 'hey', 'sour', 'sorry', 'easy', 'big', 'guy', 'cchange', 'research', 'science', 'sure', 'elton', 'cthe']",2022-12-10 01:03:44
1601382117413294082,"['twice', 'tell', 'wearers', 'effective', 'covid', 'masks', 'mask', 'hear', 'year', 'looking', 'eye', 'commercials', 'appear', 'calls', 'people', 'nursekelsey', 'avid']",2022-12-10 01:03:43
1601382119988613120,['theblaze'],2022-12-10 01:03:44
1601382116603871232,"[""b'rt"", 'daniellvirgini', 'covid', 'american']",2022-12-10 01:03:43
1601382117300404224,"['blood', 'artclerx', 'vaxxed', 'covid', 'force', 'unvaccinated', 'baby', ""b'rt"", 'needed', 'transfusion', 'taken', 'parents', 'nthe']",2022-12-10 01:03:43
1601382116176297984,"['gop', 'requirements', 'covid', 'xajclmqfx', ""b'rt"", 'jilevin', 'https', 'scrapped', 'msnbc', 'vaccine', 'troops']",2022-12-10 01:03:43
1601382116662857728,"['bennyjohnson', 'scum', 'lies', 'scam']",2022-12-10 01:03:43
1601382117010976769,"['cmjxpe', ""b'https"", 'wxa']",2022-12-10 01:03:43
1601382116604116992,"['latest', 'covid', 'capabilities', 'used', 'extensively', 'nhere', ""b'rt"", 'china', 'police', 'drones', 'wallstreetsilv', 'demonstrate']",2022-12-10 01:03:43
1601382118806159361,"['gente', 'que', 'ver', 'cfk', 'covid', 'mando', 'verg', 'poca', 'para', 'xbcenza', ""b'rt"", 'junto', 'pasar', 'tribunales', 'ladyama', 'epopeya', 'despu']",2022-12-10 01:03:44
1601382116302159873,"['think', 'neurotypicals', 'neurosciencenew', 'mindless', 'autisitcs', 'body']",2022-12-10 01:03:43
1601382117191008257,"[""b'rt"", 'masks', 'rogan', 'skmorefield', 'joe', 'covid']",2022-12-10 01:03:43
1601382123914420225,"[""b'rt"", 'thegameawards', 'kojima', 'hideo', 'said', 'ign']",2022-12-10 01:03:45
1601382120605089792,"['cnbc', 'economy', 'estimate', 'covid', 'cost', 'americans', 'trillion', 'njoin', 'according', ""b'rt"", 'millions', 'affected', 'long']",2022-12-10 01:03:44
1601382121729589249,"['alx', 'information', 'thesylvrewolfe']",2022-12-10 01:03:44
1601382123629223936,"['futuro', 'dtico', 'pol', 'vean', 'opinionesdel', 'covid', 'ncuando', 'vacunas', 'las', 'saquen', 'sin', ""b'rt"", 'contra', 'facturas', 'sobrecostos', 'compra']",2022-12-10 01:03:45
1601382123516354560,"['operation', 'surgery', 'delayed', 'urgent', 'baby', 'defect', ""b'rt"", 'needed', 'congenital', 'cnn', 'pare', 'heart', 'open', 'survive']",2022-12-10 01:03:45
1601382121792163840,"[""b'the"", 'avoided', 'covid', 'unsafe', 'lzzksx', 'court', 'costs', 'pathogen', 'https', 'supreme', 'vaccine', 'ruled']",2022-12-10 01:03:44
1601382122991718402,"['xbb', 'xaf', 'covid', 'xaa', 'xad', 'xac', ""b'rt"", 'xbd', 'enah', 'xbc', 'xef', 'xbe', 'xbf', 'xba', 'https', 'xae', 'sdcltrc']",2022-12-10 01:03:45
1601382125097603073,"['ive', 'guys', 'illness', 'severe', 'hard', 'cobratate', 'seeing', 'hey', 'decid', ""b'rt"", 'antivaxxers', 'thinking', 'suffering', 'death', 'long']",2022-12-10 01:03:45
1601382125420191745,"['new', 'past', 'hubble', 'nasahubble', 'images', 'beauty', 'starrysights', 'cos', ""b'rt"", 'showcase', 'explored', 'weeks', 'nthese', 'science', 'couple']",2022-12-10 01:03:45
1601382125932277760,"['eachother', 'foot', 'covid', 'caught', 'robert', 'smith', ""b'covid"", 'apart', 'like', 'thank', 'context', 'fkn']",2022-12-10 01:03:45
1601382128054566913,"['epochtimes', 'chemical', 'want', 'try', 'dog', 'don', 'government', 'ivermectin', 'medicine', 'use', 'add', 'sucks', 'thinking', 'manufacturer', 'interfered', 'fda', 'worm', 'people', 'heart', 'chemicals']",2022-12-10 01:03:46
1601382125215047684,"['nthey', 'janey', 'hospital', 'remdesivir', ""b'rt"", 'use', 'enormous', 'paid', 'surcharge', 'entire', 'hospitals']",2022-12-10 01:03:45
1601382126640762880,"['fine', 'kids', 'allykeylime', 'immune', 'thememeticist', 'just', 'boosted', 'chaitrovert', 'vaxxed', 'got', 'covid']",2022-12-10 01:03:45
1601382128393953280,"[""b'rt"", 'professionals', 'medical', 'tiffanyandsadie', 'ruin', 'did', 'trust', 'covid']",2022-12-10 01:03:46
1601382125902581760,"['pfizer', 'que', 'tribuna', 'nacional', 'era', 'covid', 'gica', 'jornal', 'todos', 'criminosa', 'biol', ""b'rt"", 'arma', 'vacina', 'uma', 'nex', 'sabiam', 'daacervo', 'ria', 'funcion']",2022-12-10 01:03:45
1601382125714173952,"['company', 'covid', 'twitterfiles', 'conservatives', ""b'rt"", 'critics', 'tuckercarlson', 'https', 'confirms', 'shadowbanning', 'lockdown']",2022-12-10 01:03:45
1601382127261450240,"['xbb', 'xaf', 'covid', 'xaa', 'xad', 'xbd', 'xbc', 'xab', 'xef', 'xbe', 'xbf', 'xba', 'xae', 'long']",2022-12-10 01:03:46
1601382125420150784,"['shaunrein', 'basically', 'covid', 'ending', 'nwhatever', 'criticizing', ""b'rt"", 'criticized', 'china', 'zero', 'people']",2022-12-10 01:03:45
1601382127517700097,"['https', 'hmgd', ""b'fuerzas"", 'covid', 'venox']",2022-12-10 01:03:46
1601382127358337024,"[""b'rt"", 'https', 'fighthaven', 'kung', 'intqe', 'china', 'master', 'threatens', 'workers', 'covid', 'legendary']",2022-12-10 01:03:46
1601382127194341376,"['unions', 'butler', 'albomp', 'children', 'wallace', 'environment', 'safe', 'mark', 'aren', 'safety', 'nurses', 'wrong', 'politicised', 'fighting', 'work', 'die', 'amp', 'sick', 'patients', 'people', 'disabled', 'amapresident', 'teachers']",2022-12-10 01:03:46
1601382127123435520,"['naccounting', 'nliterature', 'njava', 'nhistory', 'nlaws', 'pay', 'maths', 'nanatomy', 'nsociology', 'script', 'npolitical', 'nmath', ""b'hmu"", 'nalgebra', 'nprobability', 'nessay', 'nchemistry', 'https', 'nthesis', 'nphilosophy', 'npowerpoint', 'science', 'nstats', 'nbusinesses', 'help', 'araxbc']",2022-12-10 01:03:46
1601382127752577024,"['areyouafreyd', 'covid', 'cases', 'feel', 'just', ""b'rt"", 'frustrated', 'spike', 'thanksgiving', 'predictable', 'post', 'going']",2022-12-10 01:03:46
1601382127366733824,"['falar', 'ambientes', 'rio', 'vel', 'covid', 'scaras', 'derflecha', 'isolamento', 'longa', 'mais', 'vida', 'uso', 'todos', 'contr', 'quais', 'pra', 'chances', 'est', 'das', 'repensar', 'morrer', 'ventilar', 'seguir', 'vulner', 'anacsma', 'quem', 'fechado', 'sem', 'seria', 'sobre', 'sequelas', 'local', 'com', 'sujeitos', 'melhor', 'passando']",2022-12-10 01:03:46
1601382128255893505,"['company', 'covid', 'twitterfiles', 'conservatives', ""b'rt"", 'critics', 'tuckercarlson', 'https', 'confirms', 'shadowbanning', 'lockdown']",2022-12-10 01:03:46
1601382132013744135,"['https', 'center', 'science', 'thnalkyirp', 'hours', ""b'holiday""]",2022-12-10 01:03:47
1601382130197700609,"['bivalent', 'planning', 'happened', 'took', 'children', 'minutes', 'later', 'woman', 'child', 'seven', 'sudhojdvnk', 'sylviajonesmpp', 'died', 'hands', 'https', 'booster', 'dies', 'death', 'saskatoon']",2022-12-10 01:03:46
1601382131632328704,"['stanford', 'lockdowns', 'que', 'drjbhattacharya', 'iriam', 'por', 'covid', 'exemplo', 'preju', ""b'rt"", 'afirmou', 'jay', 'veja', 'rmotta', 'bhattacharya']",2022-12-10 01:03:47
1601382133146099712,"[""b'rt"", 'ncontra', 'cristina', 'doctorperonia', 'virus', 'pelea', 'positivo', 'dio', 'siglo', 'parasito', 'nla', 'del', 'covid']",2022-12-10 01:03:47
1601382133079019520,"[""b'rt"", 'god', 'https', 'science', 'used', 'lga', 'ktirdd', 'patrols', 'font']",2022-12-10 01:03:47
1601382131372285955,"['happy', 'meetjess', 'wars', 'star', 'covid', 'days', 'lengthy', 'gary', 'emfu', ""b'rt"", 'battle', 'died', 'https', 'starred', 'friedkin']",2022-12-10 01:03:47
1601382131120209921,"['pero', 'pptenel', 'ahhhh', 'pelotudo']",2022-12-10 01:03:46
1601382131468734465,"['nazi', 'elonmusk', 'laralogan', 'elon', 'science', 'years', 'people']",2022-12-10 01:03:47
1601382130545819649,"[""b'rt"", 'american', 'covid', 'evefrederic']",2022-12-10 01:03:46
1601382132722864129,"['realizing', 'sarcasm', 'lol', 'called', 'people', 'cobratate']",2022-12-10 01:03:47
1601382133074837506,"['scrapping', 'respiratory', 'illness', 'covid', 'relevant', 'denmark', 'therealkeean', ""b'rt"", 'requ', 'decided', 'great', 'news', 'quarantine']",2022-12-10 01:03:47
1601382135210053632,"[""b'i"", 'targeted', 'tell', 'specifically', 'asian', 'covid', 'americans', 'scapegoat', 'violence', 'wanted', 'physical', 'son', 'verbal', 'like', 'victims', 'ignorant', 'sure', 'people', 'brutally', 'beaten']",2022-12-10 01:03:47
1601382135440740352,"['opiumbrella', 'stereotypes', 'levied', 'based', 'jetfury', 'expectations', 'persons', ""b'rt"", 'theinc', 'sex', 'gender', 'people']",2022-12-10 01:03:47
1601382135754989568,"['surprising', 'phxsoul', 'mid', 'goodenergy', 'nineties']",2022-12-10 01:03:48
1601382135507562496,"['exposed', 'respiratory', 'infections', 'xac', 'alternative', ""b'rt"", 'theory', 'xef', 'jeromeadamsmd', 'cno', 'germs', 'population']",2022-12-10 01:03:48
1601382133406523392,"['xbd', 'position', 'dinner', 'mbhhlf', 'xbe', 'eye', 'xbf', 'xba', 'https', 'nscience']",2022-12-10 01:03:47
1601382134731923456,"['durchaus', 'datenerhebung', 'mal', 'glich', 'muss', 'beginnen', 'aber', 'man', 'der', 'laborostsachsen', 'mit', 'blaubeerblue']",2022-12-10 01:03:47
1601382138019913728,"['https', 'ejs', ""b'pois"", 'mpl']",2022-12-10 01:03:48
1601382139018498052,"['cnn', 'clots', 'causes', 'blood', 'vaccine']",2022-12-10 01:03:48
1601382137089101825,"[""b'some"", 'killed', 'thinks']",2022-12-10 01:03:48
1601382140327124992,"['verizon', 'covid', 'nba', 'especially', 'joehelyusmah', 'year', 'pelicansnba', 'frustrated', 'come', 'shot', 'man', 'bitch', 'pre', 'gotta', 'players', 'gonna', 'finding', 'play']",2022-12-10 01:03:49
1601382137395310592,"['provide', 'xaf', 'vaccinations', 'covid', 'children', 'srbmckenzie', 'ncuba', ""b'rt"", 'globally', 'countries', 'young', 'zoeharcombe', 'age', 'barrycpearson', 'nseveral']",2022-12-10 01:03:48
1601382140532473859,"['covid', 'style', 'demonstrates', 'anti', ""b'rt"", 'epidemic', 'china', 'eisenhowerstan', 'exposu', 'oriented', 'american', 'supremacy', 'people']",2022-12-10 01:03:49
1601382141719633920,"['ent', 'que', 'importante', 'causada', 'por', 'covid', 'respi', 'sistema', 'nuestro', ""b'rt"", 'deteriora', 'vtvcanal', 'rate', 'este', 'una', 'virus', 'saber', 'enfermedad']",2022-12-10 01:03:49
1601382142428082176,"['ruined', 'professionals', 'medical', 'tiffanyandsadie', 'trust']",2022-12-10 01:03:49
1601382144819236864,"['rapid', 'covid', 'dailyjlee', 'tests', ""b'rt"", 'come', 'price', 'shifted', 'stay', 'need', 'packs']",2022-12-10 01:03:50
1601382143695130625,"['row', 'gently', 'bitchntradn', 'boat', 'morgue']",2022-12-10 01:03:49
1601382144273616897,"['new', 'zone', 'figuring', 'covid', 'boy', 'don', 'maskless', 'testing', 'anymore', 'dang', 'know', ""b'apparently"", 'numbers', 'love', 'day', 'york', 'ding', 'people', 'red', 'dealing']",2022-12-10 01:03:50
1601382141627346945,"['managed', 'water', 'stings', 'food', 'covi', 'impossible', 'finally', ""b'rt"", 'hope', 'walking', 'literally', 'chibidokii']",2022-12-10 01:03:49
1601382143376371712,"['phsthkwvzs', 'xaf', 'xaa', 'xac', ""b'rt"", 'xbd', 'xbc', 'xab', 'xef', 'nhttps', 'xbf', 'xba', 'https', 'rose', 'dozen', 'anodoko', 'xae', 'fes']",2022-12-10 01:03:49
1601382146928971777,"[""b'rt"", 'god', 'https', 'science', 'used', 'lga', 'ktirdd', 'patrols', 'font']",2022-12-10 01:03:50
1601382146949939200,"['beginning', 'retailers', 'stalbanscross', 'lrbitisnot', ""b'rt"", 'daddashind', 'restaurants', 'time', 'amp', 'delivery', 'options', 'unt']",2022-12-10 01:03:50
1601382148929642496,"['cnn', 'hope', 'cps', 'parents', 'called', 'hospital']",2022-12-10 01:03:51
1601382147033796609,"['macdiarmidinsti', 'collab', 'fleetcentre', 'jianbo', 'nicgas', ""b'rt"", 'unsw', 'aucklanduni', 'kalantarzadeh', 'awesome', 'tang', 'researchrmit', 'led']",2022-12-10 01:03:50
1601382151676923905,"['zerohedge', 'genius']",2022-12-10 01:03:51
1601382151076737025,"['turun', 'bernamadotcom', 'paras', 'covid', 'ipdyd', ""b'rt"", 'oktober', 'sejak', 'pandemik', 'pada', 'nhttps', 'https', 'ewf', 'pengangguran', 'terendah']",2022-12-10 01:03:51
1601382151853076481,"['https', 'ibozskcnlj', 'suggesting', 'chrisgailus', 'know', 'mrna']",2022-12-10 01:03:51
1601382151131275264,"['https', 'gdtrhb', 'xef', 'aso']",2022-12-10 01:03:51
1601382151206969348,"[""b'rt"", 'daniellvirgini', 'covid', 'american']",2022-12-10 01:03:51
1601382153320681472,"['pfizer', 'que', 'tribuna', 'nacional', 'era', 'covid', 'gica', 'jornal', 'todos', 'criminosa', 'biol', ""b'rt"", 'arma', 'vacina', 'uma', 'nex', 'sabiam', 'daacervo', 'ria', 'funcion']",2022-12-10 01:03:52
1601382150049128448,"['phobic', 'covid', 'gym', 'procrastinating', 'quit', 'procrastination', 'biting', 'mean', 'nails', 'hmmm', 'braddroflit', 'need', 'going', 'smoking']",2022-12-10 01:03:51
1601382149005115392,"['https', 'look', 'doesn', 'low', 'aahealth', 'uennkkaq', 'pxzmpurw']",2022-12-10 01:03:51
1601382154172178432,"[""b'rt"", 'roger', 'hodkinson', 'oneadds']",2022-12-10 01:03:52
1601382155627614208,"['cause', 'graduated', 'fucking', 'elementary', 'https', ""b'problem"", 'fukefee', 'understand']",2022-12-10 01:03:52
1601382156127043584,"['cavaloai', 'pfizer', 'que', 'tribuna', 'nacional', 'era', 'covid', 'gica', 'jornal', 'todos', 'criminosa', 'biol', ""b'rt"", 'arma', 'vacina', 'uma', 'https', 'sabiam', 'ria', 'funcion']",2022-12-10 01:03:52
1601382155224875008,"['ialahkoentji', 'sbyfess', 'pake', 'itralalaa', 'masih', 'masker', 'jadinya', 'covid']",2022-12-10 01:03:52
1601382155153989632,"['wave', 'giorgiomomurder', 'wrapping', 'kind', 'covid', ""b'rt"", 'consensus', 'exposure', 'jumping', 'china', 'straight', 'zero']",2022-12-10 01:03:52
1601382154553827329,"['covid', 'children', 'nwhy', 'does', ""b'rt"", 'senronjohnson', 'vaccines', 'nations', 'banned', 'mainstream', 'dangerous']",2022-12-10 01:03:52
1601382156118343680,"['officials', 'angeles', 'covid', 'health', 'cases', 'cmask', 'ktla', ""b'rt"", 'los', 'residents', 'nhttps', 'region', 'public', 'asking', 'increase']",2022-12-10 01:03:52
1601382154558386178,"['xbb', 'xaf', 'xaa', 'xad', 'xac', ""b'rt"", 'xbd', 'xbc', 'konamih', 'xef', 'xbe', 'xab', 'xbf', 'xba', 'xae']",2022-12-10 01:03:52
1601382160191352832,"['https', 'jmh', 'randpaul', 'nyiunrocrs']",2022-12-10 01:03:53
1601382159406620674,"['meetjess', 'points', 'ppl', 'resp', 'covid', 'current', ""b'rt"", 'love', 'vaccination', 'insist', 'talking', 'angryabmama']",2022-12-10 01:03:53
1601382160497156097,"['share', 'shocking', 'delbigtree', 'future', 'cares', 'hour', 'minute', ""b'rt"", 'hearing', 'edit', 'senate']",2022-12-10 01:03:53
1601382160740458496,"['city', 'realbencarson', 'building', 'voting', 'franklin', 'graham', 'culture', 'cancel', 'remove']",2022-12-10 01:03:54
1601382161466421248,"['lung', 'steroids', 'hell', 'lmhorg', 'thing', 'hospital', 'covid', 'brought', 'just', 'home', 'specialist', 'treat', 'ivermectin', 'told', 'thats', 'tiffanyandsadie', 'did', 'weeks', 'didn', 'sick', 'crap', 'said']",2022-12-10 01:03:54
1601382162426523648,"['https', ""b'an"", 'exact', 'science', 'loved', 'uvthy', 'iqw', 'sake']",2022-12-10 01:03:54
1601382163563569152,"['redsteeze', 'extraordinary', 'worth', 'bombs', 'nhttps', 'long', 'truth', 'watch']",2022-12-10 01:03:54
1601382161827135489,"['https', 'izt', 'veronikapistore', 'tqeedq', 'ser']",2022-12-10 01:03:54
1601382164301762560,"[""b'rt"", 'nella', 'https', 'que', 'jajajajajaja', 'dice', 'tener', 'njajajajajaja', 'kfuzfonqft', 'leoiescribo', 'covid']",2022-12-10 01:03:54
1601382163290677249,"[""b'rt"", 'american', 'covid', 'evefrederic']",2022-12-10 01:03:54
1601382162640433152,"['tonagai', 'xaf', 'xaa', 'xad', ""b'rt"", 'xbc', 'xab', 'xef', 'xbe', 'xbf', 'xba', 'python', 'xae']",2022-12-10 01:03:54
1601382164121423873,"[""b'rt"", 'panda', 'november', 'thinking', 'wednesday']",2022-12-10 01:03:54
1601382162779238411,"['cnn', 'xae', 'xbe', 'xbf', 'xaf']",2022-12-10 01:03:54
1601382166084333569,"['crazy', 'society', 'basic', 'morals', 'values', ""b'rt"", 'fallen', 'abikhalil', 'principles', 'forgotten', 'people']",2022-12-10 01:03:55
1601382164335300608,"['premier', 'national', 'infect', 'admit', 'trying', ""b'rt"", 'geoffhanmer', 'deliver', 'guts', 'people', 'cabinet', 'deliberately']",2022-12-10 01:03:54
1601382167254568960,"['que', 'rappelons', 'pour', 'vague', 'covid', 'fait', 'actif', 'est', 'rare', ""b'rt"", 'ans', 'virus', 'hivernal', 'aussi', 'moreauchevrolet']",2022-12-10 01:03:55
1601382169343328260,"['termin', 'ese', 'puta', 'hijos', 'clarincom', 'circo']",2022-12-10 01:03:56
1601382169607225344,"['xbb', 'xaf', 'ktqu', 'yazeeuo', 'xad', 'xac', 'aaronotsuka', ""b'rt"", 'xbd', 'xbc', 'xbe', 'nhttps', 'xba', 'https', 'xae']",2022-12-10 01:03:56
1601382168441200640,"['gop', 'justice', 'misaligned', 'spectrum', 'elonmusk', 'dems', 'tedlieu', 'exist', 'public', 'party', 'aligned', 'people', 'country']",2022-12-10 01:03:55
1601382168378609664,"['infobae', 'coronacuento', 'las', 'dejen', 'bolas', 'romper']",2022-12-10 01:03:55
1601382168957227010,"['covid', 'style', 'demonstrates', 'anti', ""b'rt"", 'epidemic', 'china', 'eisenhowerstan', 'exposu', 'oriented', 'american', 'supremacy', 'people']",2022-12-10 01:03:55
